1760-08-01 00:00:01;1760-09-01 00:00:00;1760-08;15.7;Y
1760-09-01 00:00:01;1760-10-01 00:00:00;1760-09;13.7;Y
1760-10-01 00:00:01;1760-11-01 00:00:00;1760-10;4.9;Y
1760-11-01 00:00:01;1760-12-01 00:00:00;1760-11;0.4;Y
1760-12-01 00:00:01;1761-01-01 00:00:00;1760-12;-2.3;Y
1761-01-01 00:00:01;1761-02-01 00:00:00;1761-01;-2.4;Y
1761-02-01 00:00:01;1761-03-01 00:00:00;1761-02;-3.8;Y
1761-03-01 00:00:01;1761-04-01 00:00:00;1761-03;1.6;Y
1761-04-01 00:00:01;1761-05-01 00:00:00;1761-04;4.6;Y
1761-05-01 00:00:01;1761-06-01 00:00:00;1761-05;9.9;Y
1761-06-01 00:00:01;1761-07-01 00:00:00;1761-06;17.0;Y
1761-07-01 00:00:01;1761-08-01 00:00:00;1761-07;16.4;Y
1761-08-01 00:00:01;1761-09-01 00:00:00;1761-08;17.2;Y
1761-09-01 00:00:01;1761-10-01 00:00:00;1761-09;12.5;Y
1761-10-01 00:00:01;1761-11-01 00:00:00;1761-10;2.6;Y
1761-11-01 00:00:01;1761-12-01 00:00:00;1761-11;1.6;Y
1761-12-01 00:00:01;1762-01-01 00:00:00;1761-12;-3.4;Y
1762-01-01 00:00:01;1762-02-01 00:00:00;1762-01;-0.6;Y
1762-02-01 00:00:01;1762-03-01 00:00:00;1762-02;-2.9;Y
1762-03-01 00:00:01;1762-04-01 00:00:00;1762-03;-3.9;Y
1762-04-01 00:00:01;1762-05-01 00:00:00;1762-04;5.6;Y
1762-05-01 00:00:01;1762-06-01 00:00:00;1762-05;10.2;Y
1762-06-01 00:00:01;1762-07-01 00:00:00;1762-06;17.4;Y
1762-07-01 00:00:01;1762-08-01 00:00:00;1762-07;15.9;Y
1762-08-01 00:00:01;1762-09-01 00:00:00;1762-08;13.4;Y
1762-09-01 00:00:01;1762-10-01 00:00:00;1762-09;10.6;Y
1762-10-01 00:00:01;1762-11-01 00:00:00;1762-10;1.1;Y
1762-11-01 00:00:01;1762-12-01 00:00:00;1762-11;3.0;Y
1762-12-01 00:00:01;1763-01-01 00:00:00;1762-12;-2.1;Y
1763-01-01 00:00:01;1763-02-01 00:00:00;1763-01;-5.9;Y
1763-02-01 00:00:01;1763-03-01 00:00:00;1763-02;-3.6;Y
1763-03-01 00:00:01;1763-04-01 00:00:00;1763-03;-4.5;Y
1763-04-01 00:00:01;1763-05-01 00:00:00;1763-04;1.7;Y
1763-05-01 00:00:01;1763-06-01 00:00:00;1763-05;9.3;Y
1763-06-01 00:00:01;1763-07-01 00:00:00;1763-06;14.5;Y
1763-07-01 00:00:01;1763-08-01 00:00:00;1763-07;18.1;Y
1763-08-01 00:00:01;1763-09-01 00:00:00;1763-08;15.7;Y
1763-09-01 00:00:01;1763-10-01 00:00:00;1763-09;9.5;Y
1763-10-01 00:00:01;1763-11-01 00:00:00;1763-10;5.3;Y
1763-11-01 00:00:01;1763-12-01 00:00:00;1763-11;-0.5;Y
1763-12-01 00:00:01;1764-01-01 00:00:00;1763-12;-2.0;Y
1764-01-01 00:00:01;1764-02-01 00:00:00;1764-01;-2.4;Y
1764-02-01 00:00:01;1764-03-01 00:00:00;1764-02;0.6;Y
1764-03-01 00:00:01;1764-04-01 00:00:00;1764-03;0.4;Y
1764-04-01 00:00:01;1764-05-01 00:00:00;1764-04;4.2;Y
1764-05-01 00:00:01;1764-06-01 00:00:00;1764-05;10.0;Y
1764-06-01 00:00:01;1764-07-01 00:00:00;1764-06;13.3;Y
1764-07-01 00:00:01;1764-08-01 00:00:00;1764-07;20.6;Y
1764-08-01 00:00:01;1764-09-01 00:00:00;1764-08;15.2;Y
1764-09-01 00:00:01;1764-10-01 00:00:00;1764-09;10.4;Y
1764-10-01 00:00:01;1764-11-01 00:00:00;1764-10;5.7;Y
1764-11-01 00:00:01;1764-12-01 00:00:00;1764-11;-0.2;Y
1764-12-01 00:00:01;1765-01-01 00:00:00;1764-12;-3.2;Y
1765-01-01 00:00:01;1765-02-01 00:00:00;1765-01;-3.6;Y
1765-02-01 00:00:01;1765-03-01 00:00:00;1765-02;-3.9;Y
1765-03-01 00:00:01;1765-04-01 00:00:00;1765-03;0.0;Y
1765-04-01 00:00:01;1765-05-01 00:00:00;1765-04;4.3;Y
1765-05-01 00:00:01;1765-06-01 00:00:00;1765-05;7.8;Y
1765-06-01 00:00:01;1765-07-01 00:00:00;1765-06;14.5;Y
1765-07-01 00:00:01;1765-08-01 00:00:00;1765-07;15.9;Y
1765-08-01 00:00:01;1765-09-01 00:00:00;1765-08;16.1;Y
1765-09-01 00:00:01;1765-10-01 00:00:00;1765-09;10.2;Y
1765-10-01 00:00:01;1765-11-01 00:00:00;1765-10;6.2;Y
1765-11-01 00:00:01;1765-12-01 00:00:00;1765-11;3.4;Y
1765-12-01 00:00:01;1766-01-01 00:00:00;1765-12;-2.6;Y
1766-01-01 00:00:01;1766-02-01 00:00:00;1766-01;-5.4;Y
1766-02-01 00:00:01;1766-03-01 00:00:00;1766-02;-5.0;Y
1766-03-01 00:00:01;1766-04-01 00:00:00;1766-03;0.5;Y
1766-04-01 00:00:01;1766-05-01 00:00:00;1766-04;6.8;Y
1766-05-01 00:00:01;1766-06-01 00:00:00;1766-05;9.9;Y
1766-06-01 00:00:01;1766-07-01 00:00:00;1766-06;16.2;Y
1766-07-01 00:00:01;1766-08-01 00:00:00;1766-07;18.7;Y
1766-08-01 00:00:01;1766-09-01 00:00:00;1766-08;16.2;Y
1766-09-01 00:00:01;1766-10-01 00:00:00;1766-09;12.3;Y
1766-10-01 00:00:01;1766-11-01 00:00:00;1766-10;6.6;Y
1766-11-01 00:00:01;1766-12-01 00:00:00;1766-11;4.4;Y
1766-12-01 00:00:01;1767-01-01 00:00:00;1766-12;-4.0;Y
1767-01-01 00:00:01;1767-02-01 00:00:00;1767-01;-11.2;Y
1767-02-01 00:00:01;1767-03-01 00:00:00;1767-02;-6.5;Y
1767-03-01 00:00:01;1767-04-01 00:00:00;1767-03;-1.2;Y
1767-04-01 00:00:01;1767-05-01 00:00:00;1767-04;1.5;Y
1767-05-01 00:00:01;1767-06-01 00:00:00;1767-05;8.4;Y
1767-06-01 00:00:01;1767-07-01 00:00:00;1767-06;13.8;Y
1767-07-01 00:00:01;1767-08-01 00:00:00;1767-07;15.7;Y
1767-08-01 00:00:01;1767-09-01 00:00:00;1767-08;18.1;Y
1767-09-01 00:00:01;1767-10-01 00:00:00;1767-09;14.1;Y
1767-10-01 00:00:01;1767-11-01 00:00:00;1767-10;6.7;Y
1767-11-01 00:00:01;1767-12-01 00:00:00;1767-11;4.2;Y
1767-12-01 00:00:01;1768-01-01 00:00:00;1767-12;-3.0;Y
1768-01-01 00:00:01;1768-02-01 00:00:00;1768-01;-5.1;Y
1768-02-01 00:00:01;1768-03-01 00:00:00;1768-02;-4.2;Y
1768-03-01 00:00:01;1768-04-01 00:00:00;1768-03;-4.6;Y
1768-04-01 00:00:01;1768-05-01 00:00:00;1768-04;3.2;Y
1768-05-01 00:00:01;1768-06-01 00:00:00;1768-05;7.7;Y
1768-06-01 00:00:01;1768-07-01 00:00:00;1768-06;13.9;Y
1768-07-01 00:00:01;1768-08-01 00:00:00;1768-07;16.7;Y
1768-08-01 00:00:01;1768-09-01 00:00:00;1768-08;15.6;Y
1768-09-01 00:00:01;1768-10-01 00:00:00;1768-09;9.7;Y
1768-10-01 00:00:01;1768-11-01 00:00:00;1768-10;5.0;Y
1768-11-01 00:00:01;1768-12-01 00:00:00;1768-11;1.5;Y
1768-12-01 00:00:01;1769-01-01 00:00:00;1768-12;1.5;Y
1769-01-01 00:00:01;1769-02-01 00:00:00;1769-01;-1.5;Y
1769-02-01 00:00:01;1769-03-01 00:00:00;1769-02;-2.8;Y
1769-03-01 00:00:01;1769-04-01 00:00:00;1769-03;-0.7;Y
1769-04-01 00:00:01;1769-05-01 00:00:00;1769-04;3.7;Y
1769-05-01 00:00:01;1769-06-01 00:00:00;1769-05;8.5;Y
1769-06-01 00:00:01;1769-07-01 00:00:00;1769-06;15.0;Y
1769-07-01 00:00:01;1769-08-01 00:00:00;1769-07;16.3;Y
1769-08-01 00:00:01;1769-09-01 00:00:00;1769-08;14.7;Y
1769-09-01 00:00:01;1769-10-01 00:00:00;1769-09;11.1;Y
1769-10-01 00:00:01;1769-11-01 00:00:00;1769-10;2.7;Y
1769-11-01 00:00:01;1769-12-01 00:00:00;1769-11;-0.7;Y
1769-12-01 00:00:01;1770-01-01 00:00:00;1769-12;-3.4;Y
1770-01-01 00:00:01;1770-02-01 00:00:00;1770-01;-4.9;Y
1770-02-01 00:00:01;1770-03-01 00:00:00;1770-02;-2.3;Y
1770-03-01 00:00:01;1770-04-01 00:00:00;1770-03;-8.5;Y
1770-04-01 00:00:01;1770-05-01 00:00:00;1770-04;2.8;Y
1770-05-01 00:00:01;1770-06-01 00:00:00;1770-05;8.9;Y
1770-06-01 00:00:01;1770-07-01 00:00:00;1770-06;14.3;Y
1770-07-01 00:00:01;1770-08-01 00:00:00;1770-07;16.8;Y
1770-08-01 00:00:01;1770-09-01 00:00:00;1770-08;17.3;Y
1770-09-01 00:00:01;1770-10-01 00:00:00;1770-09;13.6;Y
1770-10-01 00:00:01;1770-11-01 00:00:00;1770-10;9.8;Y
1770-11-01 00:00:01;1770-12-01 00:00:00;1770-11;0.0;Y
1770-12-01 00:00:01;1771-01-01 00:00:00;1770-12;-1.8;Y
1771-01-01 00:00:01;1771-02-01 00:00:00;1771-01;-7.5;Y
1771-02-01 00:00:01;1771-03-01 00:00:00;1771-02;-8.3;Y
1771-03-01 00:00:01;1771-04-01 00:00:00;1771-03;-7.0;Y
1771-04-01 00:00:01;1771-05-01 00:00:00;1771-04;1.7;Y
1771-05-01 00:00:01;1771-06-01 00:00:00;1771-05;9.9;Y
1771-06-01 00:00:01;1771-07-01 00:00:00;1771-06;16.4;Y
1771-07-01 00:00:01;1771-08-01 00:00:00;1771-07;16.8;Y
1771-08-01 00:00:01;1771-09-01 00:00:00;1771-08;14.3;Y
1771-09-01 00:00:01;1771-10-01 00:00:00;1771-09;11.3;Y
1771-10-01 00:00:01;1771-11-01 00:00:00;1771-10;7.1;Y
1771-11-01 00:00:01;1771-12-01 00:00:00;1771-11;0.9;Y
1771-12-01 00:00:01;1772-01-01 00:00:00;1771-12;0.1;Y
1772-01-01 00:00:01;1772-02-01 00:00:00;1772-01;-4.1;Y
1772-02-01 00:00:01;1772-03-01 00:00:00;1772-02;-13.2;Y
1772-03-01 00:00:01;1772-04-01 00:00:00;1772-03;-6.1;Y
1772-04-01 00:00:01;1772-05-01 00:00:00;1772-04;1.8;Y
1772-05-01 00:00:01;1772-06-01 00:00:00;1772-05;6.3;Y
1772-06-01 00:00:01;1772-07-01 00:00:00;1772-06;14.2;Y
1772-07-01 00:00:01;1772-08-01 00:00:00;1772-07;17.5;Y
1772-08-01 00:00:01;1772-09-01 00:00:00;1772-08;15.9;Y
1772-09-01 00:00:01;1772-10-01 00:00:00;1772-09;11.3;Y
1772-10-01 00:00:01;1772-11-01 00:00:00;1772-10;9.6;Y
1772-11-01 00:00:01;1772-12-01 00:00:00;1772-11;5.4;Y
1772-12-01 00:00:01;1773-01-01 00:00:00;1772-12;0.6;Y
1773-01-01 00:00:01;1773-02-01 00:00:00;1773-01;-2.9;Y
1773-02-01 00:00:01;1773-03-01 00:00:00;1773-02;-2.5;Y
1773-03-01 00:00:01;1773-04-01 00:00:00;1773-03;-0.2;Y
1773-04-01 00:00:01;1773-05-01 00:00:00;1773-04;5.6;Y
1773-05-01 00:00:01;1773-06-01 00:00:00;1773-05;11.4;Y
1773-06-01 00:00:01;1773-07-01 00:00:00;1773-06;14.3;Y
1773-07-01 00:00:01;1773-08-01 00:00:00;1773-07;18.8;Y
1773-08-01 00:00:01;1773-09-01 00:00:00;1773-08;18.1;Y
1773-09-01 00:00:01;1773-10-01 00:00:00;1773-09;13.3;Y
1773-10-01 00:00:01;1773-11-01 00:00:00;1773-10;8.5;Y
1773-11-01 00:00:01;1773-12-01 00:00:00;1773-11;4.3;Y
1773-12-01 00:00:01;1774-01-01 00:00:00;1773-12;-1.7;Y
1774-01-01 00:00:01;1774-02-01 00:00:00;1774-01;-11.7;Y
1774-02-01 00:00:01;1774-03-01 00:00:00;1774-02;-3.7;Y
1774-03-01 00:00:01;1774-04-01 00:00:00;1774-03;-1.6;Y
1774-04-01 00:00:01;1774-05-01 00:00:00;1774-04;3.9;Y
1774-05-01 00:00:01;1774-06-01 00:00:00;1774-05;11.3;Y
1774-06-01 00:00:01;1774-07-01 00:00:00;1774-06;17.8;Y
1774-07-01 00:00:01;1774-08-01 00:00:00;1774-07;18.7;Y
1774-08-01 00:00:01;1774-09-01 00:00:00;1774-08;16.7;Y
1774-09-01 00:00:01;1774-10-01 00:00:00;1774-09;11.9;Y
1774-10-01 00:00:01;1774-11-01 00:00:00;1774-10;6.8;Y
1774-11-01 00:00:01;1774-12-01 00:00:00;1774-11;-5.0;Y
1774-12-01 00:00:01;1775-01-01 00:00:00;1774-12;-3.7;Y
1775-01-01 00:00:01;1775-02-01 00:00:00;1775-01;-4.5;Y
1775-02-01 00:00:01;1775-03-01 00:00:00;1775-02;-1.7;Y
1775-03-01 00:00:01;1775-04-01 00:00:00;1775-03;0.5;Y
1775-04-01 00:00:01;1775-05-01 00:00:00;1775-04;4.0;Y
1775-05-01 00:00:01;1775-06-01 00:00:00;1775-05;10.4;Y
1775-06-01 00:00:01;1775-07-01 00:00:00;1775-06;17.0;Y
1775-07-01 00:00:01;1775-08-01 00:00:00;1775-07;19.8;Y
1775-08-01 00:00:01;1775-09-01 00:00:00;1775-08;19.1;Y
1775-09-01 00:00:01;1775-10-01 00:00:00;1775-09;15.6;Y
1775-10-01 00:00:01;1775-11-01 00:00:00;1775-10;9.8;Y
1775-11-01 00:00:01;1775-12-01 00:00:00;1775-11;0.6;Y
1775-12-01 00:00:01;1776-01-01 00:00:00;1775-12;0.1;Y
1776-01-01 00:00:01;1776-02-01 00:00:00;1776-01;-8.9;Y
1776-02-01 00:00:01;1776-03-01 00:00:00;1776-02;-1.5;Y
1776-03-01 00:00:01;1776-04-01 00:00:00;1776-03;-1.1;Y
1776-04-01 00:00:01;1776-05-01 00:00:00;1776-04;2.9;Y
1776-05-01 00:00:01;1776-06-01 00:00:00;1776-05;7.5;Y
1776-06-01 00:00:01;1776-07-01 00:00:00;1776-06;16.7;Y
1776-07-01 00:00:01;1776-08-01 00:00:00;1776-07;19.5;Y
1776-08-01 00:00:01;1776-09-01 00:00:00;1776-08;16.9;Y
1776-09-01 00:00:01;1776-10-01 00:00:00;1776-09;11.9;Y
1776-10-01 00:00:01;1776-11-01 00:00:00;1776-10;7.5;Y
1776-11-01 00:00:01;1776-12-01 00:00:00;1776-11;3.0;Y
1776-12-01 00:00:01;1777-01-01 00:00:00;1776-12;-0.6;Y
1777-01-01 00:00:01;1777-02-01 00:00:00;1777-01;-5.5;Y
1777-02-01 00:00:01;1777-03-01 00:00:00;1777-02;-5.9;Y
1777-03-01 00:00:01;1777-04-01 00:00:00;1777-03;-3.3;Y
1777-04-01 00:00:01;1777-05-01 00:00:00;1777-04;2.5;Y
1777-05-01 00:00:01;1777-06-01 00:00:00;1777-05;10.7;Y
1777-06-01 00:00:01;1777-07-01 00:00:00;1777-06;14.4;Y
1777-07-01 00:00:01;1777-08-01 00:00:00;1777-07;15.5;Y
1777-08-01 00:00:01;1777-09-01 00:00:00;1777-08;15.9;Y
1777-09-01 00:00:01;1777-10-01 00:00:00;1777-09;11.0;Y
1777-10-01 00:00:01;1777-11-01 00:00:00;1777-10;5.8;Y
1777-11-01 00:00:01;1777-12-01 00:00:00;1777-11;2.8;Y
1777-12-01 00:00:01;1778-01-01 00:00:00;1777-12;-1.1;Y
1778-01-01 00:00:01;1778-02-01 00:00:00;1778-01;-5.1;Y
1778-02-01 00:00:01;1778-03-01 00:00:00;1778-02;-3.3;Y
1778-03-01 00:00:01;1778-04-01 00:00:00;1778-03;-2.2;Y
1778-04-01 00:00:01;1778-05-01 00:00:00;1778-04;4.8;Y
1778-05-01 00:00:01;1778-06-01 00:00:00;1778-05;9.8;Y
1778-06-01 00:00:01;1778-07-01 00:00:00;1778-06;14.7;Y
1778-07-01 00:00:01;1778-08-01 00:00:00;1778-07;18.4;Y
1778-08-01 00:00:01;1778-09-01 00:00:00;1778-08;16.0;Y
1778-09-01 00:00:01;1778-10-01 00:00:00;1778-09;11.4;Y
1778-10-01 00:00:01;1778-11-01 00:00:00;1778-10;1.6;Y
1778-11-01 00:00:01;1778-12-01 00:00:00;1778-11;1.3;Y
1778-12-01 00:00:01;1779-01-01 00:00:00;1778-12;-0.7;Y
1779-01-01 00:00:01;1779-02-01 00:00:00;1779-01;-2.0;Y
1779-02-01 00:00:01;1779-03-01 00:00:00;1779-02;2.0;Y
1779-03-01 00:00:01;1779-04-01 00:00:00;1779-03;3.6;Y
1779-04-01 00:00:01;1779-05-01 00:00:00;1779-04;6.2;Y
1779-05-01 00:00:01;1779-06-01 00:00:00;1779-05;10.4;Y
1779-06-01 00:00:01;1779-07-01 00:00:00;1779-06;13.9;Y
1779-07-01 00:00:01;1779-08-01 00:00:00;1779-07;17.0;Y
1779-08-01 00:00:01;1779-09-01 00:00:00;1779-08;19.7;Y
1779-09-01 00:00:01;1779-10-01 00:00:00;1779-09;13.5;Y
1779-10-01 00:00:01;1779-11-01 00:00:00;1779-10;10.1;Y
1779-11-01 00:00:01;1779-12-01 00:00:00;1779-11;2.1;Y
1779-12-01 00:00:01;1780-01-01 00:00:00;1779-12;-4.5;Y
1780-01-01 00:00:01;1780-02-01 00:00:00;1780-01;-6.0;Y
1780-02-01 00:00:01;1780-03-01 00:00:00;1780-02;-4.2;Y
1780-03-01 00:00:01;1780-04-01 00:00:00;1780-03;2.0;Y
1780-04-01 00:00:01;1780-05-01 00:00:00;1780-04;-0.5;Y
1780-05-01 00:00:01;1780-06-01 00:00:00;1780-05;8.6;Y
1780-06-01 00:00:01;1780-07-01 00:00:00;1780-06;13.8;Y
1780-07-01 00:00:01;1780-08-01 00:00:00;1780-07;18.7;Y
1780-08-01 00:00:01;1780-09-01 00:00:00;1780-08;17.4;Y
1780-09-01 00:00:01;1780-10-01 00:00:00;1780-09;11.7;Y
1780-10-01 00:00:01;1780-11-01 00:00:00;1780-10;8.2;Y
1780-11-01 00:00:01;1780-12-01 00:00:00;1780-11;-0.9;Y
1780-12-01 00:00:01;1781-01-01 00:00:00;1780-12;-2.5;Y
1781-01-01 00:00:01;1781-02-01 00:00:00;1781-01;-5.6;Y
1781-02-01 00:00:01;1781-03-01 00:00:00;1781-02;-4.3;Y
1781-03-01 00:00:01;1781-04-01 00:00:00;1781-03;0.6;Y
1781-04-01 00:00:01;1781-05-01 00:00:00;1781-04;4.7;Y
1781-05-01 00:00:01;1781-06-01 00:00:00;1781-05;8.0;Y
1781-06-01 00:00:01;1781-07-01 00:00:00;1781-06;15.8;Y
1781-07-01 00:00:01;1781-08-01 00:00:00;1781-07;17.6;Y
1781-08-01 00:00:01;1781-09-01 00:00:00;1781-08;19.8;Y
1781-09-01 00:00:01;1781-10-01 00:00:00;1781-09;15.4;Y
1781-10-01 00:00:01;1781-11-01 00:00:00;1781-10;6.5;Y
1781-11-01 00:00:01;1781-12-01 00:00:00;1781-11;3.3;Y
1781-12-01 00:00:01;1782-01-01 00:00:00;1781-12;-4.5;Y
1782-01-01 00:00:01;1782-02-01 00:00:00;1782-01;-2.1;Y
1782-02-01 00:00:01;1782-03-01 00:00:00;1782-02;-5.1;Y
1782-03-01 00:00:01;1782-04-01 00:00:00;1782-03;-4.6;Y
1782-04-01 00:00:01;1782-05-01 00:00:00;1782-04;1.5;Y
1782-05-01 00:00:01;1782-06-01 00:00:00;1782-05;7.6;Y
1782-06-01 00:00:01;1782-07-01 00:00:00;1782-06;13.9;Y
1782-07-01 00:00:01;1782-08-01 00:00:00;1782-07;15.7;Y
1782-08-01 00:00:01;1782-09-01 00:00:00;1782-08;15.1;Y
1782-09-01 00:00:01;1782-10-01 00:00:00;1782-09;12.5;Y
1782-10-01 00:00:01;1782-11-01 00:00:00;1782-10;4.8;Y
1782-11-01 00:00:01;1782-12-01 00:00:00;1782-11;-0.2;Y
1782-12-01 00:00:01;1783-01-01 00:00:00;1782-12;-2.2;Y
1783-01-01 00:00:01;1783-02-01 00:00:00;1783-01;-6.6;Y
1783-02-01 00:00:01;1783-03-01 00:00:00;1783-02;-2.4;Y
1783-03-01 00:00:01;1783-04-01 00:00:00;1783-03;-2.8;Y
1783-04-01 00:00:01;1783-05-01 00:00:00;1783-04;5.8;Y
1783-05-01 00:00:01;1783-06-01 00:00:00;1783-05;10.9;Y
1783-06-01 00:00:01;1783-07-01 00:00:00;1783-06;17.1;Y
1783-07-01 00:00:01;1783-08-01 00:00:00;1783-07;21.1;Y
1783-08-01 00:00:01;1783-09-01 00:00:00;1783-08;17.2;Y
1783-09-01 00:00:01;1783-10-01 00:00:00;1783-09;14.6;Y
1783-10-01 00:00:01;1783-11-01 00:00:00;1783-10;9.9;Y
1783-11-01 00:00:01;1783-12-01 00:00:00;1783-11;0.3;Y
1783-12-01 00:00:01;1784-01-01 00:00:00;1783-12;-3.4;Y
1784-01-01 00:00:01;1784-02-01 00:00:00;1784-01;-7.4;Y
1784-02-01 00:00:01;1784-03-01 00:00:00;1784-02;-4.6;Y
1784-03-01 00:00:01;1784-04-01 00:00:00;1784-03;-8.6;Y
1784-04-01 00:00:01;1784-05-01 00:00:00;1784-04;3.0;Y
1784-05-01 00:00:01;1784-06-01 00:00:00;1784-05;8.8;Y
1784-06-01 00:00:01;1784-07-01 00:00:00;1784-06;13.4;Y
1784-07-01 00:00:01;1784-08-01 00:00:00;1784-07;16.4;Y
1784-08-01 00:00:01;1784-09-01 00:00:00;1784-08;15.4;Y
1784-09-01 00:00:01;1784-10-01 00:00:00;1784-09;11.0;Y
1784-10-01 00:00:01;1784-11-01 00:00:00;1784-10;5.9;Y
1784-11-01 00:00:01;1784-12-01 00:00:00;1784-11;3.3;Y
1784-12-01 00:00:01;1785-01-01 00:00:00;1784-12;-4.5;Y
1785-01-01 00:00:01;1785-02-01 00:00:00;1785-01;-4.6;Y
1785-02-01 00:00:01;1785-03-01 00:00:00;1785-02;-6.2;Y
1785-03-01 00:00:01;1785-04-01 00:00:00;1785-03;-6.3;Y
1785-04-01 00:00:01;1785-05-01 00:00:00;1785-04;3.0;Y
1785-05-01 00:00:01;1785-06-01 00:00:00;1785-05;7.0;Y
1785-06-01 00:00:01;1785-07-01 00:00:00;1785-06;14.5;Y
1785-07-01 00:00:01;1785-08-01 00:00:00;1785-07;17.3;Y
1785-08-01 00:00:01;1785-09-01 00:00:00;1785-08;15.5;Y
1785-09-01 00:00:01;1785-10-01 00:00:00;1785-09;10.2;Y
1785-10-01 00:00:01;1785-11-01 00:00:00;1785-10;5.2;Y
1785-11-01 00:00:01;1785-12-01 00:00:00;1785-11;1.9;Y
1785-12-01 00:00:01;1786-01-01 00:00:00;1785-12;-4.1;Y
1786-01-01 00:00:01;1786-02-01 00:00:00;1786-01;-6.2;Y
1786-02-01 00:00:01;1786-03-01 00:00:00;1786-02;-5.2;Y
1786-03-01 00:00:01;1786-04-01 00:00:00;1786-03;-6.4;Y
1786-04-01 00:00:01;1786-05-01 00:00:00;1786-04;3.0;Y
1786-05-01 00:00:01;1786-06-01 00:00:00;1786-05;7.7;Y
1786-06-01 00:00:01;1786-07-01 00:00:00;1786-06;14.7;Y
1786-07-01 00:00:01;1786-08-01 00:00:00;1786-07;16.8;Y
1786-08-01 00:00:01;1786-09-01 00:00:00;1786-08;16.2;Y
1786-09-01 00:00:01;1786-10-01 00:00:00;1786-09;11.3;Y
1786-10-01 00:00:01;1786-11-01 00:00:00;1786-10;5.5;Y
1786-11-01 00:00:01;1786-12-01 00:00:00;1786-11;-3.3;Y
1786-12-01 00:00:01;1787-01-01 00:00:00;1786-12;-2.5;Y
1787-01-01 00:00:01;1787-02-01 00:00:00;1787-01;-2.8;Y
1787-02-01 00:00:01;1787-03-01 00:00:00;1787-02;-1.3;Y
1787-03-01 00:00:01;1787-04-01 00:00:00;1787-03;0.5;Y
1787-04-01 00:00:01;1787-05-01 00:00:00;1787-04;3.1;Y
1787-05-01 00:00:01;1787-06-01 00:00:00;1787-05;9.2;Y
1787-06-01 00:00:01;1787-07-01 00:00:00;1787-06;14.4;Y
